,open,percent300Avg,growth5,growth10,growth20,growth40,growth80,growth160,growth300,num,x3,x4,x5,slope5,slope10,slope20,slope40,slope80,slope160,movAvgDiff20,movAvgDiff40,movAvgDiff80,movAvgDiff160,var20,var40,var80,var160,sp_slope5,sp_slope10,sp_slope20,sp_slope40,sp_slope80,sp_slope160,sp_movAvgDiff20,sp_movAvgDiff40,sp_movAvgDiff80,sp_movAvgDiff160,sp_var20,sp_var40,sp_var80,sp_var160,dow_slope5,dow_slope10,dow_slope20,dow_slope40,dow_slope80,dow_slope160,dow_movAvgDiff20,dow_movAvgDiff40,dow_movAvgDiff80,dow_movAvgDiff160,dow_var20,dow_var40,dow_var80,dow_var160,5DayActual,10DayActual,50DayActual,k,300MovAvg
2012-10-12,375.55,0.838001242622,0.9755305608229212,0.996947172816565,1.0595288475102271,1.126357147141743,1.296699122988744,1.239479850820159,1.2906385318578597,0,0,0,0,-1.8366,0.330333333333,1.38075,0.967819559099,0.684938739451,0.0308341651529,0.995127043978,1.03040949552,1.08727829388,1.17575856954,30.3802199999,214.51513532,537.827418671,990.308574807,-16.917,7.46609090909,12.6205169173,5.32671024859,3.034711703,0.29366691631,1.0012195914,1.02929104057,1.05482965503,1.08628650022,3123.49191448,21573.9462035,23962.1289098,34211.9195597,-25.3474,4.53947878788,5.31909736842,9.18815860694,8.42556168981,0.897417337011,0.986945558209,0.99186961552,1.00552296939,1.02907973556,6401.13972084,28781.3452254,59282.5163822,144601.666309,0.9384635867394487,0.8997736652909067,0.9405405405405406,,314.7113666666673
2012-10-15,370.6,0.850835402051,0.9749552772808587,0.9774495582223396,1.0477806050325136,1.1006177239249229,1.2795635811207404,1.2162783065310143,1.3178763201877601,-3.45601602939,0,0,0,-0.884,-0.291109090909,1.19344473684,0.982150914634,0.725945458275,0.0423421242346,0.980104357577,1.0100074129,1.0651793628,1.15530195649,17.4624221052,173.426821538,505.468328465,1037.86525597,-6.434,0.884515151515,10.7349379699,5.94911315666,3.10042270277,0.294568208536,0.997679146422,1.02182326762,1.04982586065,1.08318366881,1817.91063158,17255.6536394,24067.2975914,36382.195051,-48.0232,-5.93851515151,0.337064661654,9.2858504925,8.61241224215,0.880730773175,0.99000101603,0.990594894686,1.00412011367,1.02901513677,8777.91550111,17337.9533477,48073.906262,146799.284132,0.9178629249865083,0.9163248785752832,0.9457366432811657,,315.3196000000006
2012-10-16,369.69,0.853425662943,0.9742528856796501,0.9672178326618177,1.0456808281948293,1.0956699564328265,1.3030100098688846,1.196446486941325,1.3192848476197272,-2.86999376421,0,0,0,-0.6702,-0.498587878788,1.1070593985,0.984342002814,0.738693977086,0.0463235778558,0.978326452842,1.00567390067,1.06025734234,1.1509720735,20.4712736841,158.027568654,491.846782025,1050.77088868,-0.599,-1.2326969697,10.0501447368,6.15528271576,3.12170568888,0.296259692151,1.00066493408,1.02332564712,1.05237131155,1.08641313173,1572.45207895,15198.3640769,23963.4414557,36985.6592916,-32.363,-10.2494848485,-0.912151503759,9.28009631801,8.65424136633,0.878478678641,0.997130763626,0.996901633046,1.01071467071,1.03604396322,8858.37280111,12944.2595343,46424.2303873,148173.199145,0.9079769536638806,0.918093537828992,0.9457924206767832,,315.50293333333394
2012-10-17,371.6,0.849558844636,1.0028065630397238,0.984423015788916,1.0368592873685092,1.1052287192909405,1.3113134307290566,1.1955472620809473,1.3252023822260262,-2.39998924326,0,0,0,-0.6948,-0.693060606061,1.0077,0.985334685741,0.750912264123,0.0503622395223,0.984423015789,1.00936295508,1.06335412969,1.15544748715,22.2228526315,149.862590769,478.089967025,1065.15929031,1.618,-3.03036363636,9.32523496241,6.35741733114,3.14283777983,0.298561089575,0.995174205807,1.01619079777,1.04563770984,1.08001563301,1428.20323027,13639.9032308,23667.4475807,37451.4114524,-5.7158,-12.926769697,-1.9641,9.26668445122,8.68905924314,0.87780540402,1.00526068629,1.00503393613,1.01880884259,1.04462378243,9003.50992111,12250.2961625,45249.1495032,150191.076239,0.9231969860064585,0.9339343379978471,0.9670344456404736,,315.69606666666726
2012-10-18,377.39,0.83706978634,1.0035099848432472,0.9905509330953568,1.0428883300632823,1.1320794336453084,1.3425471362504444,1.214683446522257,1.3642410439937822,0,0,0,0,-0.5446,-0.806775757576,0.902137593985,0.984921552533,0.76266784019,0.0544652785509,0.999670211343,1.02316275198,1.07762211554,1.17179937605,22.1900049999,142.778577179,474.640236392,1082.76146786,1.276,-4.39557575758,8.55490225564,6.55482727486,3.16397162887,0.301460727836,0.994492426395,1.01398497923,1.04376717543,1.07860562931,1361.4705,12338.791024,23270.808519,37821.471682,20.8394,-14.1044363636,-2.80378120301,9.22963878987,8.71666431962,0.878732984443,1.00601964387,1.00555210291,1.01937474373,1.04532026237,9351.64738821,11523.7396131,45510.9780239,152300.481697,0.9000238480086914,0.9059858501815099,0.9594848830122685,,315.9017666666673
2012-10-19,352.44,0.89667546249,0.9384635867394487,0.9154999090838246,0.9636353693880899,1.046437054631829,1.2428677222555278,1.137270087124879,1.2389355643828874,-1.04698461036,0,0,1,-1.3062,-0.96916969697,0.774532706767,0.981214329268,0.773657067511,0.05859498482,0.936589410353,0.955338779466,1.00499302801,1.09332009234,53.6973607894,140.226603526,457.708421772,1086.61858333,0.923,-5.05560606061,7.77984586466,6.74299448874,3.18536308163,0.30499231339,1.00044039402,1.01869794093,1.04930798204,1.08468731531,1256.10823027,11025.3185641,23358.6362595,38292.4223129,38.3886,-13.6388060606,-3.42714511278,9.16835257974,8.7368894588,0.881252248257,1.0052107535,1.00448864598,1.01832638358,1.04436104098,9614.31900505,10681.9083721,45629.9747846,154313.567694,0.9587731245034616,0.9715128816252411,1.03367949154466,,316.02430000000066
2012-10-22,340.16,0.930006075572,0.9178629249865083,0.8948753025360413,0.9316133979678471,1.0080009482605348,1.2033820355892029,1.119978927959963,1.2305020981044712,4.28216503993,1,1,0,-4.3066,-1.64513939394,0.283627443609,0.949260694184,0.801954100738,0.0710806409674,0.915269743038,0.922207077728,0.966716886249,1.0524158212,157.324726316,144.026507115,413.828700617,1091.69497176,2.243,-3.46957575758,5.50552067669,7.23051887899,3.25113325568,0.318571083862,0.993905085427,1.00768310925,1.03965670154,1.07547594821,1127.30786843,7066.89387179,23398.5551756,39195.679805,21.2112,-3.99441212121,-4.0692056391,8.87668517824,8.75253134523,0.897687247671,0.99030502521,0.988570962278,1.00173089408,1.02783477849,10869.2405569,8344.08250231,42078.73035,158482.922563,0.9983243179680149,0.9911806208842897,1.0799623706491062,,316.3508666666674
2012-10-23,335.67,0.94259123544,0.9079769536638806,0.8845991672376536,0.8923833577030441,1.0136187945404034,1.1688081061318292,1.1033791335217933,1.2164601000217439,5.51406160599,1,1,0,-5.3166,-1.97083030303,0.0921327067669,0.929867213884,0.809517295183,0.0752461814609,0.90829758131,0.910684200103,0.953414969271,1.03798235551,219.070394474,159.031824615,403.993307278,1091.31030667,2.361,-2.19318181818,4.7774924812,7.36428869606,3.27408701799,0.324033532499,1.00000717833,1.01236146216,1.04480662277,1.08105107328,1127.29086185,6062.04004968,23330.9372907,39396.3474843,-4.1336,-0.628806060606,-4.05396315789,8.73599036116,8.74250839926,0.905450860355,0.990844844303,0.988589081498,1.0013451385,1.02752263485,11710.5336556,8218.32458969,39641.6123366,158445.69758,1.01114189531385,0.9972890040813894,1.0945273631840795,,316.3996000000007
2012-10-24,343.06,0.922506461455,0.9231969860064585,0.9257879965457686,0.9159257775997864,1.032784417617485,1.1804418140527149,1.1258573725837682,1.2718173055534958,0,0,0,0,-5.4548,-2.27336363636,-0.108415037594,0.906576454034,0.816042857771,0.0794197689302,0.933082741532,0.931453104583,0.973596868007,1.06029201609,245.36686421,170.534921474,391.653772405,1093.42721068,,,,,,,,,,,,,,,-37.0338,0.843472727272,-4.2617443609,8.55384842871,8.72249914733,0.914194661535,0.974340045719,0.971494430963,0.983032091721,1.00869253437,18267.8780727,12060.7502644,37791.3516911,157568.062615,1.011630618550691,0.9531860315979712,1.06619833265318,,316.4750666666674
2012-10-25,339.66,0.931926926927,0.9000238480086914,0.9031829180737629,0.8947839831401475,1.0038717304566278,1.1724137931034484,1.1185168110119539,1.299040042834742,7.24180928195,0,0,0,-4.8348,-2.57103030303,-0.315297744361,0.879312218574,0.821537173289,0.08359603433,0.929563010146,0.923148423709,0.963258505632,1.04922792968,265.471388158,186.512956667,379.952842642,1094.22461101,1.228,0.335121212121,3.34937781955,7.58468972795,3.32243336117,0.336808902753,0.997066021969,1.00583507038,1.03818906669,1.07445269042,843.847177637,4741.36771634,23128.5990491,39342.1434528,-65.45,-0.132793939395,-4.67800225564,8.31251953565,8.69415292282,0.923882807373,0.974336985658,0.970552097209,0.981258478756,1.00654522024,24037.8799306,16130.4188715,37914.2370577,155716.114015,1.0066242713301536,0.9760937407996232,1.09238650415121,,316.5383000000007
2012-10-26,337.91,0.936923145216,0.9587731245034616,0.8997736652909067,0.8970268117865676,0.9886769266779801,1.149002006188582,1.1274941608274942,1.3547830967845402,7.39181596992,0,0,0,-3.5796,-2.85439393939,-0.524063909774,0.848043949343,0.825976517815,0.0877719930161,0.930767440355,0.919425450924,0.957706899771,1.04330502396,279.247583947,204.791565128,369.643663908,1094.6350182,-0.58,1.00484848485,2.68477255639,7.66340032833,3.34806426541,0.344066070238,0.997430580574,1.0041220492,1.03657081271,1.07271817207,555.003493426,3981.42807051,23110.9365127,39119.8128868,-80.4274,-3.29679393939,-5.24620827068,8.01667443715,8.6579581165,0.934547607725,0.977861480307,0.973163448464,0.983115818828,1.0081161789,27748.7501622,19457.2923487,37993.8501304,153861.146004,1.0132875617768042,0.9800538604953981,1.0968305170015684,,316.5957000000007
2012-10-31,339.59,0.93288485134,0.9983243179680149,0.9163248785752832,0.8956613477515495,0.9939413451969793,1.147534890007772,1.1168152070246982,1.348917576961271,7.26840658529,0,0,0,-0.2572,-2.86924242424,-1.42995338346,0.641378635084,0.833458850504,0.108562967487,0.961883262002,0.930453026973,0.959302592467,1.04510755965,269.256558947,295.116533269,311.84919943,1087.80504025,-9.302,-1.36712121212,-0.186197368421,7.68440337711,3.48180636867,0.389775558402,0.982044290122,0.982871300054,1.01343734083,1.04837893172,596.696440794,2247.01663461,22407.9397781,37864.4148419,-7.8028,-35.2573757576,-9.48417142857,5.79942178705,8.36654800164,1.00175684905,0.985658981562,0.977670686224,0.983629482582,1.0068069042,33627.6493569,30951.9798769,39429.3824222,144676.970867,0.9928443122589006,0.9717600636061133,1.0840425218646015,,316.79836666666745
2012-11-01,339.41,0.933479371065,1.01114189531385,0.918093537828992,0.8879964418397781,0.9926300704822625,1.1616469299746732,1.1048862267651942,1.3495427435387675,7.12041452001,0,0,0,-0.1502,-2.4949030303,-1.56747744361,0.59201217167,0.832162337377,0.112701591157,0.966319325817,0.931640107654,0.958252046178,1.04376639726,248.955389474,311.412271538,302.644036456,1085.21540778,-11.657,-2.52578787879,-0.641018796992,7.6099880394,3.50802696466,0.400791595863,0.987203940462,0.98692300367,1.01726598035,1.05226638438,779.212078952,1903.00102404,22065.5334241,37512.716956,1.6738,-38.4144121212,-10.4750150376,5.23319350375,8.2858190855,1.01858334728,0.985877930605,0.977963587418,0.983107886251,1.00589869842,35536.4125461,32289.4133362,39892.1378051,143206.626454,0.9862997554580005,0.9566011608379246,1.0586311540614595,,316.8322333333341
2012-11-02,347.05,0.913100609903,1.011630618550691,0.9339343379978471,0.9193864575606655,1.0217570511688159,1.1772388059701493,1.126822299425306,1.337843568096835,0,0,0,0,0.4864,-2.02021212121,-1.67829210526,0.540643667917,0.830056124004,0.116843290387,0.992095822077,0.9538343357,0.97920857065,1.06630104262,216.637889474,318.778887115,295.394425301,1084.21386012,-10.388,-3.42763636364,-0.988135338346,7.51268222326,3.53454726324,0.412492483685,1.0004704842,0.999389641664,1.03000305949,1.06537694256,775.865861847,1455.83615384,21967.745981,37321.8937924,6.161,-38.149369697,-11.422787594,4.64864913227,8.19925614305,1.03674557481,0.996323956786,0.98865414036,0.993118916125,1.01586145725,35585.1172674,31813.4298974,39687.3354395,141947.108929,0.9422273447630024,0.9297507563751621,1.0397349085146232,,316.8915666666675
2012-11-05,341.91,0.927502754136,1.0066242713301536,0.9059858501815099,0.8974251292684848,0.9978694840065376,1.1877648857083305,1.1024376088218226,1.2906160350294429,4.7799517013,0,0,0,1.5552,-0.429654545455,-1.84986842105,0.373663484991,0.818905291842,0.129250716977,0.988683533652,0.944889723485,0.963649981786,1.04773204554,125.575571316,334.643127628,284.178002468,1078.10730195,6.532,-4.19027272727,-1.68928195489,7.0838989212,3.61466264504,0.452551566803,1.00177407911,0.999582814161,1.02861025512,1.06377141482,748.161388162,1230.34354968,21700.5118972,36967.1843459,19.8814,-20.9289151515,-14.0127210526,2.80342371013,7.90549765735,1.09900494111,0.987633049816,0.980009271414,0.982540955709,1.00404510727,35750.6927885,32639.8620831,39829.9222973,137194.923083,0.96967038109444,0.9579129010558333,1.0485215407563393,,317.1224666666675
2012-11-06,342.4,0.926476830218,1.0132875617768042,0.9715128816252411,0.8894199548016727,0.9792649792649792,1.2086981078791301,1.1000803212851404,1.3182413182413182,5.06783903193,0,0,0,1.1728,-0.00681212121211,-1.86285150376,0.313911655722,0.813615307079,0.133367089718,0.9942981762,0.948682089677,0.964837940899,1.04825766198,88.9787502631,335.380927628,281.980381709,1072.97705528,10.383,-3.7273030303,-1.79480263158,6.89740912289,3.64081058808,0.467591474826,1.00124893607,0.998897276559,1.02732324231,1.06241194121,749.905631583,1176.2351266,21571.7176388,36875.9576101,12.416,-13.6994727273,-14.7385548872,2.14061784709,7.7947185024,1.12158297446,0.99085435422,0.982177493185,0.984289514744,1.00544460988,32112.4307853,34052.0092285,40321.8647028,135884.658729,0.9672021028037384,0.976693925233645,1.0362733644859814,,317.2256666666675
2012-11-07,337.16,0.94109196425,0.9928443122589006,0.9911806208842897,0.8869830579816901,0.9510055566524697,1.179747366947759,1.069873706923907,1.2627242425377327,5.73138865344,0,0,0,0.2886,0.210424242424,-1.85422631579,0.252119863977,0.807512542487,0.137460723899,0.984834322569,0.936729240769,0.950057589281,1.03136504028,30.0428589473,342.472781474,281.780532595,1066.92987176,10.981,-2.72815151515,-1.83358834586,6.69264317542,3.6675736199,0.483371047972,1.00531298632,1.00300448068,1.03093587934,1.06606521379,781.163184215,1153.92882051,21481.0643022,36611.2785416,4.8136,-6.55502424242,-15.2917169173,1.4660625,7.68046146859,1.14503876146,1.00072306755,0.991220035185,0.99289367336,1.01381648129,26504.1965748,33940.5970743,40370.3076871,133590.63223,0.9787637916716099,0.9911021473484399,1.0439553920987068,,317.2985666666675
2012-11-08,334.76,0.948057414267,0.9862997554580005,0.9972890040813894,0.882201022505666,0.9602157014600006,1.1627648489058702,1.0560585507429257,1.245247926198713,6.55012792815,1,1,0,-0.8128,0.328351515152,-1.82450639098,0.188375234522,0.800682186181,0.141526786081,0.980355406656,0.932778559134,0.943382867087,1.0230621421,26.89768,350.385461474,283.040603402,1056.49699214,9.528,-1.40296969697,-1.80046052632,6.47103623358,3.69487859675,0.499890160352,1.00641295854,1.00385672611,1.03121524254,1.06629784149,792.385861847,1132.74215384,21379.6201123,36386.0027043,-12.0566,-1.74886666667,-15.8543233083,0.752797842402,7.5598371601,1.16893138971,0.980645669081,0.970087934591,0.971030470546,0.990917727862,24202.3464148,37603.6530051,42248.6231519,130952.671853,0.969888875612379,0.9996714063806906,1.0981897478790776,,317.3717000000008
2012-11-09,327.0,0.970700203874,0.9422273447630024,0.9531860315979712,0.8824481865284974,0.9495876408409804,1.1317620184819852,1.025303358103659,1.201764057331863,7.52655592998,1,1,0,-2.0132,0.290848484848,-1.77972932331,0.122463438086,0.793050029301,0.14555252906,0.961210596245,0.914321504241,0.921813901419,0.998557321332,29.8754989473,366.731664038,288.45192644,1045.54395188,7.149,0.198363636364,-1.68181766917,6.23492706379,3.72289656587,0.517162277152,1.00940619898,1.00667729156,1.03355303471,1.06868260082,857.352105268,1125.16574359,21296.3568509,36181.6658765,-34.6446,-0.267775757576,-16.4627364662,-0.00647795497188,7.43179586117,1.19307793209,0.974133602122,0.96218115334,0.962313704659,0.981400411786,23541.7569748,43645.7273538,45447.4664121,128570.700763,0.9867584097859328,1.018012232415902,1.132262996941896,,317.4189666666675
2012-11-12,331.54,0.95785244616,0.96967038109444,0.9760937407996232,0.8815911931289389,0.9576545349508955,1.1503816793893131,1.0265031890519536,1.2274713069233616,9.20358998583,0,0,0,-2.8454,-0.446260606061,-1.57198120301,-0.0827874765478,0.765561377754,0.157373337612,0.980714933318,0.937057936545,0.935339910251,1.0099601586,38.3755523684,379.845461282,301.026742642,1012.46740237,5.655,4.65857575758,-0.977154135338,5.4341342636,3.81330963578,0.573455096665,1.00118211838,0.998644563015,1.0231389929,1.05739733911,979.693815794,1160.85575481,21011.9708983,34662.320992,-68.411,-13.0939878788,-17.9565274436,-2.45652525797,7.01675448898,1.26644417986,0.981196239095,0.966155736282,0.963561712246,0.980907591601,21053.1528464,58366.528182,53517.0881961,115579.327736,0.9878747662423839,0.9946009531278277,1.1311154008566084,,317.5664000000007
2012-11-13,331.17,0.95910549466,0.9672021028037384,0.9800538604953981,0.8818266542404474,0.9343207786711808,1.1311223444224334,1.0279036563411759,1.2641523838607474,8.65141147253,0,0,0,-2.0012,-0.7334,-1.48104887218,-0.152112007505,0.754953062002,0.161222339648,0.981346213681,0.939318818711,0.934503355501,1.00800357947,39.1856368421,372.453578462,304.228282975,1002.22212176,2.627,5.33284848485,-0.694962406015,5.13886831614,3.84548670447,0.593689939518,1.00406659514,1.00162556252,1.02519609763,1.05938206324,969.166125005,1129.91182051,20788.4539731,34108.4620908,-59.1102,-19.7112363636,-18.2844454887,-3.29696507974,6.87252441397,1.29118930943,0.981751456967,0.966862343282,0.963239862083,0.980034454244,24095.8659316,62039.8071497,55793.1184648,110413.566238,1.0098136908536401,1.0075489929643386,1.1338587432436513,,317.6269666666674
2012-11-14,330.0,0.962605252525,0.9787637916716099,0.9717600636061133,0.8904479222881813,0.9329940627650551,1.0852407261247041,1.021071196509793,1.2934075409579056,8.12466375188,0,0,0,-1.0486,-0.997218181818,-1.38737706767,-0.221214305816,0.743568511193,0.165021385357,0.979280792446,0.939662959981,0.93144691811,1.003745606,41.619448421,356.644417885,308.119593671,994.465343204,,,,,,,,,,,,,,,-46.8786,-25.9973575758,-18.6325214286,-4.14430180582,6.72161697287,1.31587062086,0.978235076523,0.963665469079,0.95884061778,0.975123745834,28491.9970106,65396.3892831,58863.1664453,108383.074768,1.0126060606060607,1.041060606060606,1.1303030303030304,,317.65973333333403
2012-11-15,324.68,0.978682908299,0.969888875612379,0.9566011608379246,0.8782493440450108,0.9183685014425524,1.0824831632993266,0.9968988915840217,1.2253925120772948,8.01223631575,1,1,0,-0.353,-1.23167272727,-1.29757781955,-0.289494512195,0.73142902895,0.168761456807,0.965388669439,0.928499424478,0.916640434323,0.986869113437,49.0787313158,343.074916667,312.438554683,983.877814461,-3.828,5.39233333333,-0.22409962406,4.51695614447,3.90854348336,0.636511272871,1.00075190682,0.999382672949,1.02035400984,1.05444679935,985.903388162,789.774897434,20187.0813608,33826.1578969,-37.419,-32.4677212121,-19.1359838346,-5.01838975141,6.56178306522,1.34022987391,0.966748603682,0.952198082288,0.946165308163,0.96165169,38545.6300885,72793.7487744,65184.2347228,107611.592794,1.0307071578169273,1.0635394850314155,1.1595725021559689,,317.7587666666674
2012-11-16,322.67,0.985065546844,0.9867584097859328,0.9297507563751621,0.8683261571582347,0.9003320405145233,1.0503922653732218,0.9886025919911763,1.2101788995986948,8.39635618867,1,1,0,-0.276,-1.4214,-1.21563045113,-0.356698405253,0.718526298054,0.172438344515,0.961590899947,0.926879712747,0.911271287979,0.980107466458,58.1417186842,327.368128205,318.866597405,973.322754969,-5.84,4.60909090909,-0.0709830827069,4.19580124296,3.93889502022,0.659049670214,0.997527520555,0.996586152654,1.0160637831,1.05013594618,992.745493426,611.480455127,19603.0550059,33612.5342059,-34.0004,-38.6359090909,-19.8102721805,-5.91188550657,6.39305532261,1.36422633672,0.966623080303,0.951868297985,0.944514202601,0.959411956661,48374.3971503,79829.6052969,71799.884941,107026.126203,1.031673226516255,1.0870858772120122,1.1618061796882262,,317.8511000000007
2012-11-19,327.52,0.971417928676,0.9878747662423839,0.9579129010558333,0.8678555340629057,0.9050764086550418,1.0778648061607319,1.0060512978037166,1.2339223147345815,8.51225367224,0,0,0,-1.3146,-1.51506060606,-1.0042887218,-0.551060928705,0.675419287682,0.183051645084,0.982024796486,0.951559154312,0.926568944366,0.992788513911,73.7595,291.295401026,345.404092389,941.219397229,-7.581,-0.25396969697,0.241922932331,3.23505429174,4.02336165319,0.730926616701,0.988742165561,0.988353736997,1.00416980607,1.03850529096,1051.600125,644.702814101,16883.0192263,32813.0285604,-49.408,-48.0379575758,-22.8047654135,-8.61218567073,5.83593673084,1.43416762798,0.976490319796,0.96096010602,0.949492708945,0.962963302896,66178.4915608,92209.0829153,89421.2113996,105232.573343,1.0068087445041525,1.0599352711284806,1.1562652662432829,,318.15880000000067
2012-11-20,334.42,0.951832924666,1.0098136908536401,0.976693925233645,0.9488707297696062,0.9143653961830809,1.0886422084052216,1.044866587514841,1.2925943104514532,0,0,0,0,-0.624,-1.32426666667,-0.936467293233,-0.611163203565,0.659919283286,0.186447313555,1.00349130475,0.974554260615,0.946331645494,1.0126710687,71.7898660526,266.577460962,348.225103402,925.936075153,-8.69,-1.98212121212,0.302419172932,2.91919781895,4.04817968384,0.756054994214,0.989081417435,0.989203822116,1.00402374423,1.03861271831,827.964546057,694.384384614,15875.2463149,32603.6051218,-27.5158,-46.032769697,-23.6763804511,-9.45999875704,5.63666170886,1.45691293077,0.993272695886,0.977311373501,0.964818155181,0.978205792272,64054.9325463,92955.0820513,91361.6033598,104112.758147,0.9977573111656002,1.0338197476227498,1.1466419472519584,,318.31196666666733
2012-11-21,334.16,0.953056918841,1.0126060606060607,0.9911021473484399,0.9823612417685795,0.9151808944759402,1.08093420456751,1.0365407283330232,1.257517028562827,0,0,0,0,0.5552,-1.036,-0.871167293233,-0.66795239212,0.643974478434,0.18977652542,1.00350156459,0.976741874856,0.945846829905,1.0108546783,69.7673726316,240.638401026,351.154612895,910.280373019,-10.845,-3.50024242424,0.303159774436,2.60576360225,4.07073132032,0.781733011727,0.984393850771,0.984826697905,0.99837807042,1.03298828035,888.89102632,816.68653846,14836.6220376,32316.4788081,2.9948,-41.1904121212,-24.3162541353,-10.2623118433,5.43239028071,1.47948088469,0.99427619209,0.978121869958,0.964822322046,0.977876538897,61632.9206471,93619.8861977,93317.5800213,102528.323194,1.0281003112281542,1.0278010533875988,1.1377184582236053,,318.4735000000007
2012-11-23,334.65,0.952643657553,1.0307071578169273,0.9996714063806906,0.9969613012780408,0.8896716735344942,1.0533190645557269,1.0493556175723557,1.2579408337405555,0,0,0,0,2.2476,-0.394254545455,-0.75419962406,-0.770160272045,0.610854072902,0.196228728631,1.00880385977,0.984091766226,0.947729389488,1.01025442963,47.5031839474,182.029371731,356.805559984,877.688743864,-7.947,-5.80381818182,0.203033834586,2.0090304878,4.11125364803,0.834822893015,0.994292276747,0.994449668496,1.00579411314,1.04121644093,1000.35523685,864.12878846,12367.1502654,31604.8433702,49.9504,-26.8624242424,-24.7929642857,-11.718804151,5.0047063086,1.52414939738,1.00104643512,0.98348261399,0.968632436076,0.981151252222,45561.0704474,93294.3656692,97145.5245316,101149.899865,1.0318541760047812,1.0373524577917228,1.1330046317047664,,318.80220000000065
2012-11-26,332.89,0.95905354121,1.031673226516255,1.018012232415902,0.9703550399347053,0.8887731945000666,1.0607673188451978,1.0541165294490182,1.2445416479736802,0,0,0,0,0.87,0.4396,-0.606553383459,-0.890384615385,0.558300616796,0.205462262686,1.00792985155,0.98687511534,0.943739300133,1.00201541635,22.4316621053,105.199574295,366.636632895,831.862113644,3.955,-6.10242424242,-0.134231203008,1.22811726079,4.15893289967,0.918605154254,0.997445497272,0.997235981804,1.00520926689,1.04152243537,1064.13410527,884.678871793,8459.90177216,30620.1453214,37.5388,1.25984848485,-23.244206015,-13.4752477955,4.31895230456,1.59077344446,1.01774718313,1.00000780277,0.982499545483,0.994301149315,28440.2999842,82226.2842438,101055.299196,99466.2626138,1.0537114362101594,1.0284177956682388,1.154946078284118,,319.25933333333387
2012-11-27,329.75,0.968565782158,1.0068087445041525,0.9946009531278277,0.970823764941412,0.8686775553213909,1.035874721201269,1.0503933998025037,1.2117370374453387,3.23029565896,0,0,0,0.0464,0.589,-0.57894924812,-0.922114985929,0.539894182196,0.20842641015,0.999543801843,0.981030193268,0.935497152195,0.991815081755,19.8036471053,64.0380035256,373.14103606,820.423375786,6.824,-5.18893939394,-0.251680451128,1.00082739212,4.17146004014,0.947486055516,1.00206860244,1.00159670246,1.00878176053,1.04539660508,1027.90986185,885.947485576,7568.54890981,30347.7575549,32.4476,9.68674545455,-22.2073308271,-13.9427798311,4.07936004893,1.61303302299,1.01528466532,0.997685603487,0.979408378146,0.990807876076,19491.7539642,74437.5686215,101976.055222,99175.561487,1.0527672479150871,1.045216072782411,1.181713419257013,,319.38456666666724
2012-11-28,333.67,0.95760182216,0.9977573111656002,1.0075489929643386,0.9874522801929507,0.8857711706928592,1.0679490462168737,1.0544495006952346,1.2362726935902189,0,0,0,0,-0.3708,0.668066666667,-0.547357518797,-0.949154971857,0.521076700949,0.211336194499,1.01159328899,0.994080266462,0.947154891276,1.00277538607,19.305488421,57.1427958974,377.480516313,808.812949937,,,,,,,,,,,,,,,27.0844,16.627430303,-21.0175334586,-14.3559893293,3.83337227057,1.63516833122,1.00863277685,0.99220543824,0.973153864986,0.984071019323,18663.7728261,66696.912223,103556.445304,99020.8338927,1.0361434950699793,1.0467527796925105,1.1652530943746815,,319.52300000000054
2012-11-29,343.55,0.930533352739,1.0281003112281542,1.041060606060606,1.0116611207632735,0.9061057628906766,1.0746684184184185,1.0848833170177157,1.2519131258654617,0,0,0,0,-0.0182,0.760315151515,-0.506551879699,-0.9709690197,0.502056358415,0.214204659209,1.03894022351,1.02419322983,0.975580320141,1.03130868397,28.0425818421,51.4672717308,378.363919857,794.289335028,9.952,-1.97463636364,-0.462422932331,0.605520403377,4.19188624443,1.00664502199,1.01575455823,1.01514534043,1.02065019024,1.05811366997,1118.16801974,969.902883011,5900.81108228,29986.5653711,27.6134,22.6288666667,-19.6530022556,-14.7030547139,3.58537700129,1.65732850899,1.01594541928,1.00114497516,0.981154323353,0.991660087163,20845.908645,58199.5818969,104275.293111,97455.5376018,0.9997089215543589,1.0408965216125745,1.1366031145393685,,319.6847333333339
2012-11-30,345.31,0.926275906673,1.0318541760047812,1.0635394850314155,1.0173831059780205,0.9034325780963842,1.0808163009796863,1.0762350007791803,1.2622363563256205,0,0,0,0,0.7252,0.864909090909,-0.458432330827,-0.98679695122,0.482875761838,0.217032737973,1.04137953913,1.02998748719,0.98069377176,1.03539560644,37.7251989474,46.5203771795,378.797505554,779.726277846,15.402,0.594606060606,-0.458603383459,0.451917448405,4.20105450803,1.03710497755,1.03035954179,1.03017246166,1.03514333147,1.07351312975,2026.65454606,1436.50115384,5264.84764399,30135.8451871,25.7566,27.4410545455,-18.1495033835,-14.9709244841,3.33618783697,1.67957317739,1.01860400083,1.00560826006,0.984750296156,0.994863327288,23901.8817145,49405.1839163,104786.526689,95827.2109684,1.0053285453650342,1.011381077872057,1.1284642784744143,,319.8523333333339
